bus_id,bus_register_no,bus_model_id,perkhidmatan,tarikh_daftar,bus_lastupdate,lease_from,disabled_friendly,ev_bus,ssu_remark,cbts_vech_lcns_id,bus_size_id,tankc_code,engine_capacity_id,type_of_status_id,bus_age,end_of_service_date,vehicle_type
890,WNP8450,1,,38701,45736.59831,,,,,,0,0,0,,,,bus
891,WNP8453,1,,38701,45736.59831,,,,,,0,0,0,,,,bus
892,WNP8456,1,,38701,45736.59831,,,,,,0,0,0,,,,bus
893,WNP8458,1,,38701,45736.59831,,,,,,0,0,0,,,,bus
894,WNP8459,1,,38701,45736.59831,,,,,,0,0,0,,,,bus
895,WNP9275,1,RAPID,38702,45736.59831,,,,,,0,0,0,,,,bus
897,WNP9285,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
899,WNP9291,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
900,WNP9294,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
902,WNP9301,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
903,WNP9302,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
904,WNP9304,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
906,WNP9315,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
907,WNP9327,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
908,WNP9342,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
909,WNP9482,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
910,WNP9491,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
911,WNP9497,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
912,WNP9504,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
913,WNP9513,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
914,WNP9520,1,,38702,45736.5983,,,,,,0,0,0,,,,bus
915,WNQ1246,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
917,WNQ1305,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
918,WNQ1380,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
919,WNQ1400,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
920,WNQ1442,1,RAPID,38706,45736.5983,,,,OPEN DATE,,0,0,0,,,,bus
921,WNQ1598,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
922,WNQ1612,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
923,WNQ1615,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
924,WNQ1621,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
925,WNQ1624,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
926,WNQ1627,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
927,WNQ1631,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
928,WNQ1637,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
929,WNQ1641,1,,38706,45736.5983,,,,,,0,0,0,,,,bus
930,WNQ1642,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
931,WNQ1643,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
932,WNQ1646,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
934,WNQ1648,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
935,WNQ1649,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
936,WNQ1650,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
938,WNQ1652,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
939,WNQ1653,1,RAPID,38706,45736.59829,,,,,,0,0,0,,,,bus
940,WNQ1656,1,,40543,45736.59829,,,,,,0,0,0,,,,bus
941,WNQ1657,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
942,WNQ1658,1,RAPID,38706,45736.59829,,,,OPEN DATE,,0,0,0,,,,bus
943,WNQ1659,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
944,WNQ1660,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
945,WNQ1662,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
946,WNQ1664,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
947,WNQ1665,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
948,WNQ914,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
949,WNQ926,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
950,WNQ948,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
951,WNQ954,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
952,WNQ957,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
953,WNQ965,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
954,WNQ972,1,,38706,45736.59829,,,,,,0,0,0,,,,bus
955,WEK9145,0,,35089,45736.59829,,,,,,0,0,0,,,,bus
956,WET208,0,,35231,45736.59829,,,,,,0,0,0,,,,bus
957,WFD4232,0,,35388,45736.59829,,,,,,0,0,0,,,,bus
958,WFW7804,0,,35649,45736.59828,,,,,,0,0,0,,,,bus
959,WFX8769,0,,35667,45736.59828,,,,,,0,0,0,,,,bus
960,WGF9445,0,,35777,45736.59828,,,,,,0,0,0,,,,bus
961,WGG1706,0,,35783,45736.59828,,,,,,0,0,0,,,,bus
962,WGG2044,0,,35783,45736.59828,,,,,,0,0,0,,,,bus
963,WGG3027,0,,35787,45736.59828,,,,,,0,0,0,,,,bus
964,WGH9018,0,,35852,45736.59828,,,,,,0,0,0,,,,bus
965,WGJ3971,0,,35872,45736.59828,,,,,,0,0,0,,,,bus
966,WPX6907,31,RAPID2,39157,45736.59828,,1,,,,3,9,8,4,,45404,bus
967,WPX7302,31,RAPID,39160,45736.59828,,1,,,,3,9,8,4,,45204,bus
968,WPL2849,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
969,WPL2864,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
970,WPL2870,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
971,WPL2873,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
972,WPL2887,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
973,WPL2897,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
974,WPL2906,17,,38981,45736.59828,,,,,,0,0,0,,,,bus
975,WPL3846,17,RAPID,38981,45736.59828,,,,OPEN DATE,,0,0,0,,,,bus
976,WPL3855,17,RAPID,38981,45736.59826,,,,,,0,0,0,,,,bus
977,WPL3858,17,RAPID,38981,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
978,WPL3860,17,,38981,45736.59826,,,,,,0,0,0,,,,bus
979,WPL3867,17,,38981,45736.59826,,,,,,0,0,0,,,,bus
980,WPL3871,17,,38981,45736.59826,,,,,,0,0,0,,,,bus
981,WPL3874,17,RAPID,38981,45736.59826,,,,,,0,0,0,,,,bus
982,WPL3879,17,RAPID,38981,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
983,WPL3885,17,RAPID,38981,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
984,WPL3896,17,,38981,45736.59826,,,,,,0,0,0,,,,bus
985,WPL3901,17,RAPID,38981,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
986,WPL3967,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
987,WPL3975,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
988,WPL3978,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
989,WPL3979,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
990,WPL3984,17,RAPID,38982,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
991,WPL3990,17,RAPID,38982,45736.59826,,,,,,0,0,0,,,,bus
992,WPL4017,17,RAPID,38982,45736.59826,,,,,,0,0,0,,,,bus
993,WPL4020,17,RAPID,38982,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
994,WPL4023,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
995,WPL4028,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
996,WPL4081,17,RAPID,38982,45736.59826,,,,OPEN DATE,,0,0,0,,,,bus
997,WPL4085,17,,38982,45736.59826,,,,,,0,0,0,,,,bus
998,WPL4095,17,RAPID,38982,45736.59825,,,,OPEN DATE,,0,0,0,,,,bus
999,WPL4098,17,,38982,45736.59825,,,,,,0,0,0,,,,bus
1000,WPL4100,17,,38982,45736.59825,,,,,,0,0,0,,,,bus
1001,WPL4103,17,,38982,45736.59825,,,,,,0,0,0,,,,bus
1002,WPL4114,17,RAPID,38982,45736.59825,,,,,,0,0,0,,,,bus
1003,WPL4115,17,,38982,45736.59825,,,,,,0,0,0,,,,bus
1004,WPL482,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1005,WPL489,17,RAPID,38979,45736.59825,,,,OPEN DATE,,0,0,0,,,,bus
1006,WPL491,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1007,WPL495,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1008,WPL497,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1009,WPL499,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1010,WPL502,17,RAPID,38979,45736.59825,,,,OPEN DATE,,0,0,0,,,,bus
1011,WPL506,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1012,WPL516,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1013,WPL519,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1014,WPL521,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1015,WPL522,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1016,WPL539,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1017,WPL544,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1018,WPL552,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1019,WPL553,17,RAPID,38979,45736.59825,,,,OPEN DATE,,0,0,0,,,,bus
1020,WPL557,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1021,WPL559,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1022,WPL560,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1023,WPL561,17,RAPID,38979,45736.59825,,,,OPEN DATE,,0,0,0,,,,bus
1024,WPL563,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1025,WPL566,17,RAPID,38979,45736.59825,,,,,,0,0,0,,,,bus
1026,WPL569,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1027,WPL571,17,,38979,45736.59825,,,,,,0,0,0,,,,bus
1028,WPL574,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1029,WPL578,17,RAPID,38979,45736.59824,,,,,,0,0,0,,,,bus
1030,WPL580,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1031,WPL604,17,RAPID,38979,45736.59824,,,,OPEN DATE,,0,0,0,,,,bus
1032,WPL608,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1033,WPL609,17,RAPID,38979,45736.59824,,,,,,0,0,0,,,,bus
1034,WPL613,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1035,WPL617,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1036,WPL625,17,RAPID,38979,45736.59824,,,,OPEN DATE,,0,0,0,,,,bus
1037,WPL630,0,,38979,45736.59824,,,,,,0,0,0,,,,bus
1038,WPL639,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1039,WPL640,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1040,WPL647,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1041,WPL650,17,RAPID,38979,45736.59824,,,,,,0,0,0,,,,bus
1042,WPL658,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1043,WPL662,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1044,WPL671,17,,38979,45736.59824,,,,,,0,0,0,,,,bus
1045,WPL674,17,,38979,45736.59824,,,,,,3,9,4,,,,bus
1046,WPL683,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1047,WPL693,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1048,WPL726,17,RAPID,38979,45736.59823,,,,OPEN DATE,,0,0,0,,,,bus
1049,WPL731,17,RAPID,38979,45736.59823,,,,OPEN DATE,,0,0,0,,,,bus
1050,WPL734,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1051,WPL735,17,RAPID,38979,45736.59823,,,,,,0,0,0,,,,bus
1052,WPL740,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1053,WPL741,17,RAPID,38979,45736.59823,,,,OPEN DATE,,0,0,0,,,,bus
1054,WPL743,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1055,WPL748,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1056,WPL753,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1057,WPL758,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1058,WPL760,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1059,WPL763,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1060,WPL765,17,RAPID,38979,45736.59823,,,,,,0,0,0,,,,bus
1061,WPL766,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1062,WPL775,17,RAPID,38979,45736.59823,,,,,,0,0,0,,,,bus
1063,WPL780,17,,38982,45736.59823,,,,,,0,0,0,,,,bus
1064,WPL782,17,,38979,45736.59823,,,,,,0,0,0,,,,bus
1065,WPM3532,17,,38995,45736.59823,,,,,,0,0,0,,,,bus
1066,WPN7396,17,,39020,45736.59823,,,,,,0,0,0,,,,bus
1067,WPN7408,17,RAPID,39020,45736.59823,,,,,,0,0,0,,,,bus
1068,WQA1037,5,RAPID,39177,45736.59823,,,,,,0,0,0,,,,bus
1069,WQA1056,5,RAPID,39177,45736.59823,,,,OPEN DATE,,0,0,0,,,,bus
1070,WQA1073,5,RAPID,39177,45736.59823,,,,,,0,0,0,,,,bus
1071,WQA1320,5,,39177,45736.59823,,,,,,0,0,0,,,,bus
1072,WQA1340,5,RAPID,39177,45736.59823,,,,,,0,0,0,,,,bus
1073,WQA1342,5,RAPID,39177,45736.59823,,,,"
",,0,0,0,,,,bus
1074,WQA1922,5,RAPID,39178,45736.59822,,,,,,0,0,0,,,,bus
1075,WQA1929,5,RAPID,39178,45736.59822,,,,,,0,0,0,,,,bus
1076,WQA3150,5,RAPID,39181,45736.59822,,,,,,0,0,0,,,,bus
1077,WQA3160,5,,39181,45736.59822,,,,,,0,0,0,,,,bus
1078,WQA3191,5,RAPID,39181,45736.59822,,,,,,0,0,0,,,,bus
1079,WQA3661,5,RAPID,39182,45736.59822,,,,OPEN DATE,,0,0,0,,,,bus
1080,WQA655,5,,39176,45736.59822,,,,,,0,0,0,,,,bus
1081,WQA682,5,RAPID,39176,45736.59822,,,,,,0,0,0,,,,bus
1082,WQA684,5,RAPID,39176,45736.59822,,,,,,0,0,0,,,,bus
1083,WQA704,5,RAPID,39176,45736.59822,,,,,,0,0,0,,,,bus
1084,WQB1804,5,RAPID,39192,45736.59822,,,,,,0,0,0,,,,bus
1085,WQB302,5,,39191,45736.59822,,,,,,0,0,0,,,,bus
1086,WQB3135,5,RAPID,39196,45736.59822,,,,,,0,0,0,,,,bus
1087,WQC710,5,RAPID,39210,45736.59822,,,,,,0,0,0,,,,bus
1088,WPN4721,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1089,WPN4992,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1090,WPP632,16,,39024,45736.59822,,,,,,3,9,4,,,,bus
1091,WPP684,16,,39024,45736.59822,,,,,,3,9,4,,,,bus
1092,WPQ1623,8,,39042,45736.59822,,,,,,0,0,0,,,,bus
1093,WPR4427,8,,39064,45736.59822,,,,,,0,0,0,,,,bus
1094,WPL4982,20,,38985,45736.59822,,,,,,0,0,0,,,,bus
1095,WPM2625,20,,38994,45736.59822,,,,,,0,0,0,,,,bus
1096,WPN4356,0,,39008,45736.59822,,,,,,0,0,0,,,,bus
1097,WPN4531,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1098,WPN4558,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1099,WPN4570,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1100,WPN4573,0,,39009,45736.59822,,,,,,0,0,0,,,,bus
1101,WPN4579,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1102,WPN4580,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1103,WPN4590,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1104,WPN4662,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1105,WPN4670,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1106,WPN4684,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1107,WPN4730,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1108,WPN4748,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1109,WPN4756,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1110,WPN5106,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1111,WPN5363,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1112,WPN5371,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1113,WPN5376,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1114,WPN5428,0,,39009,45736.59821,,,,,,0,0,0,,,,bus
1115,WPP1400,0,,39024,45736.59821,,,,,,0,0,0,,,,bus
1116,WPP258,0,,39023,45736.59821,,,,,,0,0,0,,,,bus
1117,WPP579,0,,39024,45736.59821,,,,,,0,0,0,,,,bus
1118,WPP583,0,,39024,45736.59821,,,,,,0,0,0,,,,bus
1119,WPP597,0,,39024,45736.59821,,,,,,0,0,0,,,,bus
1120,WXX6449,0,,0000-00-00,45736.59821,,,,,,0,0,0,,,,bus
1121,WPP685,0,,39024,45736.59821,,,,,,0,0,0,,,,bus
1122,WES7706,0,,35320,45736.59821,,,,,,0,0,0,,,,bus
1125,WUT8497,9,RAPID,40549,46009.47939,,1,,,,3,2,12,,,,bus
1126,WUT8493,9,RAPID2,40549,46042.40806,,1,,,,3,2,12,0,,45951,bus
1127,WUT8487,9,RAPID,40549,45930.71395,,1,,,,3,2,12,,,,bus
1128,WUT5997,0,,0000-00-00,45736.59819,,,,,,0,0,0,,,,bus
1129,WUT8501,9,SS_MPK,40549,45925.71279,,1,,,,3,2,12,0,,,bus
1132,WUU6042,9,SS_MBSA,40557,45896.4915,,1,,,,3,2,12,0,,,bus
1133,WUU6027,9,RAPID2,40557,45999.7917,,1,,,WUU6027,3,2,12,2,,45999,bus
1134,WUW4149,9,RAPID2,40571,45995.93466,,1,,,,3,2,12,2,,45995,bus
1136,WUW1483,9,RAPID,40570,46009.48227,,1,,,,3,2,12,3,,,bus
1137,WUW4146,9,RAPID,40571,46014.69412,,1,,,,3,2,12,3,,,bus
1138,WUW1480,9,SS_MPAJ,40570,45979.47718,,1,,,,3,2,12,0,,,bus
1140,WUW4140,9,RAPID2,40571,46042.40921,,1,,,,3,2,12,3,,45875,bus
1141,WUW4133,9,RAPID,40571,45946.49941,,1,,,,3,2,12,,,,bus
1143,WUW4148,9,RAPID,40571,45979.47766,,1,,,,3,2,12,,,,bus
1144,WUW4733,9,RAPID,40571,46007.47615,,1,,,,3,2,12,3,,,bus
1145,WUW9704,9,RAPID,40583,45980.40332,,1,,RTP - 18/11/2026,,3,2,12,1,,45744,bus
1146,WUW9720,9,RAPID,40583,45975.52053,,1,,,,3,2,12,,,,bus
1147,WUW9687,9,RAPID,40583,46028.62306,,1,,,,3,2,12,3,,,bus
1148,WUW9721,9,RAPID,40583,45945.69612,,1,,,,3,2,12,,,,bus
1149,WUT8490,9,RAPID,40549,45736.59819,,1,,,,3,2,12,,,,bus
1150,WUY4052,9,RAPID,40598,46030.47743,,1,,,,3,2,12,,,,bus
1151,WUY4078,9,RAPID,40598,45882.45031,,1,,,,3,2,12,,,,bus
1152,WUY4084,9,RAPID,40598,45989.67777,,1,,,,3,2,12,,,,bus
1153,WUY4091,9,RAPID,40598,45966.5578,,1,,,,3,2,12,,,,bus
1155,WUY4101,9,RAPID2,40598,45995.93465,,1,,,,3,2,12,2,,45995,bus
1156,WUY4954,9,RAPID2,40599,45995.93466,,1,,,,3,2,12,2,,45995,bus
1158,WUY4963,9,RAPID2,40599,45951.45927,,1,,,,3,2,12,0,,45951,bus
1160,WUY4968,9,SS_MPK,40599,45965.65397,,1,,,,3,2,12,0,,,bus
1162,WUU5997,9,RAPID,40557,45937.48196,,1,,,,3,2,12,3,,,bus
1164,WUW5264,2,RAPID,40574,45992.48598,,1,,,,3,3,11,,,,bus
1165,WUY1791,2,RAPID2,40597,45736.59819,,1,,,,3,3,11,4,,45517,bus
1166,WUY9534,2,RAPID,40603,46015.65286,,1,,,,3,3,11,,,,bus
1167,WUY9497,2,RAPID,40575,45882.45096,,1,,,,3,3,11,,,,bus
1168,WVA4147,2,RAPID,40609,46024.75568,,1,,,,2,3,11,,,,bus
1169,WUX5618,2,RAPID,40591,45910.46273,,1,,,,3,3,11,,,,bus
1170,WUX5708,2,RAPID2,40591,45998.79168,,1,,,,3,3,11,2,,45996,bus
1171,WUY9518,2,RAPID,40603,45852.74225,,1,,,,3,3,11,,,,bus
1172,WUY9570,2,RAPID,40603,45896.61729,,1,,,,3,3,11,,,,bus
1173,WUY1426,2,RAPID,40597,45931.56678,,1,,,,3,3,11,,,,bus
1174,WUY9577,2,RAPID,40603,45967.7694,,1,,,,3,3,11,,,,bus
1175,WVA4269,2,RAPID,40609,45918.65301,,1,,,,3,3,11,,,,bus
1177,WUX6797,2,RAPID,40592,45982.53903,,1,,,,3,3,11,,,,bus
1178,WUY1449,2,RAPID2,40597,45998.79168,,1,,,,3,9,11,2,,45996,bus
1180,WUX5823,2,RAPID,40591,45952.75336,,1,,,,3,3,9,,,,bus
1181,WUX5671,2,RAPID,40591,45890.52745,,1,,,,3,3,11,,,,bus
1182,WUX5843,2,RAPID,40591,45897.46227,,1,,,,3,3,11,,,,bus
1183,WUW8426,2,RAPID,40581,46010.50132,,1,,,,3,3,11,,,,bus
1186,WVA4383,2,RAPID,40609,45852.51773,,1,,,,3,3,11,,,,bus
1187,WVA4371,2,RAPID,40609,46041.42839,,1,,,,3,3,11,,,,bus
1188,WVA4143,2,RAPID,40609,45980.51093,,1,,,,3,3,11,,,,bus
1189,WVA4347,2,RAPID,40609,46029.49266,,1,,,,3,3,11,,,,bus
1190,WVA4166,2,RAPID,40609,46035.46358,,1,,,,3,3,11,,,,bus
1191,WVA4243,2,RAPID,40609,45888.68308,,1,,,,3,3,11,,,,bus
1193,WVB3658,3,RAPID2,40618,45999.96309,,1,,,,3,9,7,2,,45999,bus
1194,WBV2485,0,,0000-00-00,45736.59818,,,,,,0,0,0,,,,bus
1195,WVB2592,3,RAPID2,40617,45996.4638,,1,,,,3,9,7,2,,45996,bus
1196,WBV3764,3,RAPID,0000-00-00,45736.59818,,,,,,0,0,0,2,,45082,bus
1198,WPB2353,0,,0000-00-00,45736.59818,,,,,,0,0,0,,,,bus
1199,WPK4972,0,,0000-00-00,45736.59818,,,,,,0,0,0,,,,bus
1200,WVA3105,9,RAPID2,40606,46001.51728,,1,,,,3,2,12,3,,45951,bus
1201,WVA2942,9,RAPID,40606,45856.52891,,1,,,,3,2,12,3,,,bus
1202,WVA3045,9,RAPID2,40606,45961.51847,,1,,,,3,2,12,3,,45875,bus
1203,WVA2948,9,RAPID2,40606,45989.67809,,1,,,,3,2,12,3,,,bus
1206,WVA3050,9,RAPID,40606,45967.76972,,1,,,,3,2,12,3,,,bus
1208,WVA2976,9,SS_MPAJ,40606,45967.7797,,1,,,,3,2,12,3,,,bus
1209,WVA3032,9,SS_MBSA,40606,46030.62405,,1,,,WVA3032,3,2,12,3,,,bus
1210,WVA2965,9,RAPID2,40606,45995.93466,,1,,,,3,2,12,2,,45995,bus
1211,WVA2986,9,RAPID2,40606,45995.93465,,1,,,,3,2,13,2,,45995,bus
1213,WVA3021,9,RAPID,40606,45937.48451,,1,,,,3,2,12,,,,bus
1214,WVA2977,9,RAPID,40606,45854.72054,,1,,,,3,2,12,,,,bus
1216,WPP627,0,,39024,45736.59817,,,,,,0,0,0,,,,bus
1218,WVB3764,3,RAPID,40618,45975.52084,,1,,,,3,9,7,3,,,bus
1220,WVB2485,3,RAPID2,40617,45855.62572,,1,,,WVB2485,3,9,7,3,,,bus
1222,WVB3694,3,RAPID,40618,45966.55817,,1,,,,3,9,7,,,,bus
1223,WUY9520,2,RAPID,40603,45736.59817,,1,,,,0,0,0,,,,bus
1224,WVA5843,2,RAPID,40611,45994.50693,,1,,,,3,3,11,,,,bus
1225,WVA4165,2,RAPID,40609,45924.80306,,1,,,,3,3,11,,,,bus
1226,WVB4108,2,RAPID,40618,45876.43751,,1,,,,3,3,9,,,,bus
1227,WVA4152,2,RAPID,40609,46008.55759,,1,,,,3,3,11,,,,bus
1228,WVB4208,2,RAPID,40618,45965.65611,,1,,,,3,3,11,,,,bus
1229,WUY9579,2,RAPID,40603,45995.53938,,1,,,,3,3,11,,,,bus
1230,WVB4123,2,RAPID,40618,45851.68491,,1,,,,3,3,11,,,,bus
1231,WVA5861,2,RAPID,40611,45967.77052,,1,,,,3,3,11,,,,bus
1232,WVA5879,2,RAPID,40611,45967.77083,,1,,,,3,3,11,,,,bus
1233,WVA5842,2,RAPID,40611,45989.63309,,1,,,,3,3,11,,,,bus
1234,WVA4156,2,RAPID,40609,45936.53344,,1,,,,3,3,11,,,,bus
1235,WVB4163,2,RAPID,40618,46000.5339,,1,,,,3,3,11,,,,bus
1236,WVB6074,2,RAPID,40620,45851.63583,,1,,,,3,3,11,,,,bus
1237,WVA4806,9,RAPID,40610,46007.4759,,1,,,,3,2,12,3,,,bus
1238,WVA4813,9,RAPID2,40610,45998.79169,,1,,,,3,2,12,2,,45996,bus
1239,WVB7343,9,RAPID,40623,45980.51137,,1,,,,3,2,12,3,,,bus
1240,WVC2558,3,RAPID,40626,45999.52594,,1,,,,3,9,7,2,,,bus
1241,WVC2524,3,RAPID,40626,45978.46958,,1,,,,3,9,7,3,,,bus
1242,WVC2574,3,RAPID2,40626,45852.47161,,1,,,,3,9,7,3,,45505,bus
1243,WVC3470,3,RAPID2,40627,45999.79169,,1,,,WVC3470,3,9,7,2,,45999,bus
1244,WVB3795,3,RAPID2,40618,46029.49572,,1,,,,3,9,7,3,,,bus
1245,WVB3741,3,RAPID2,40618,45931.56753,,1,,,,3,9,7,2,,,bus
1246,WVB6891,9,SS_MPK,40623,45974.60279,,1,,,,3,2,12,0,,,bus
1247,WVB6987,9,SS_MPK,40623,45939.53324,,1,,,,3,10,12,0,,,bus
1249,WVB5693,2,RAPID,40620,45881.45426,,1,,,,3,3,11,,,,bus
1250,WVB3950,2,RAPID2,40608,45989.64284,,1,,,WVB3950,3,3,11,3,,45861,bus
1251,WVC4307,2,RAPID,40627,45945.69441,,1,,,,3,3,11,,,,bus
1252,WVC6421,2,RAPID,40631,45961.52994,,1,,,,3,3,11,,,,bus
1253,WVC4038,2,RAPID,40627,46024.75631,,1,,,,3,3,11,,,,bus
1254,WVC3984,2,RAPID,40627,45967.77281,,1,,,,3,3,11,,,,bus
1256,WVC4291,2,RAPID,40627,45883.71664,,1,,,,3,3,11,,,,bus
1257,WVB4105,2,RAPID,40618,45993.57715,,1,,,,3,3,11,,,,bus
1258,WVC6407,2,RAPID,40631,45967.60706,,1,,,,3,3,11,,,,bus
1259,WVC6416,2,RAPID,40631,45930.71475,,1,,,,3,3,11,,,,bus
1260,WVC3807,2,RAPID,40627,45946.50013,,1,,,,3,3,9,,,,bus
1261,WVA4421,2,RAPID,40609,46014.46154,,1,,,,3,3,11,,,,bus
1263,WVB6985,9,RAPID,40623,45972.59087,,1,,,,3,2,12,3,,,bus
